name,lon,lat,tipo_geometria,pais,fecha_descarga
O Pazo de Canedo,-7.904982,42.355707450000004,Polygon,España,2026-03-04 13:06:55.752367
O Teixadal,-6.8108344,42.34440525,Polygon,España,2026-03-04 13:06:55.752367
O Muiñeiro,-7.890410369136321,42.31801152277838,Polygon,España,2026-03-04 13:06:55.752367
Restaurante O Pote,-8.085917914109691,42.42751881004597,Polygon,España,2026-03-04 13:06:55.752367
,-8.14420172536277,42.28585109079214,Polygon,España,2026-03-04 13:06:55.752367
El Calvo,-8.144305976667846,42.28630304867578,Polygon,España,2026-03-04 13:06:55.752367
Pizzeria Maria,-5.9218547,37.3881734,Point,España,2026-03-04 13:06:55.752367
Cafetería Rui,-5.9217397,37.387228,Point,España,2026-03-04 13:06:55.752367
,-5.9199692,37.3875844,Point,España,2026-03-04 13:06:55.752367
,-5.9210132,37.3886379,Point,España,2026-03-04 13:06:55.752367
,-5.9206068,37.3881693,Point,España,2026-03-04 13:06:55.752367
Cafetería Metrópolis,-5.9858491,37.3630589,Point,España,2026-03-04 13:06:55.752367
100 Montaditos,-5.9723331,37.3828961,Point,España,2026-03-04 13:06:55.752367
Jaque Mate Tapas,-5.9724153,37.382913,Point,España,2026-03-04 13:06:55.752367
Domino's,-5.9728793,37.3853757,Point,España,2026-03-04 13:06:55.752367
Bar San Lorenzo,-5.9967756,37.3968705,Point,España,2026-03-04 13:06:55.752367
Cafe Bar El Sardinero,-5.9963185,37.3969679,Point,España,2026-03-04 13:06:55.752367
Almeda 5,-5.9945413,37.3967979,Point,España,2026-03-04 13:06:55.752367
El 3 de Oro,-5.9869065,37.385935,Point,España,2026-03-04 13:06:55.752367
Restaurante Santa Cruz,-5.989891,37.3849733,Point,España,2026-03-04 13:06:55.752367
100 Montaditos,-6.0021745,37.3913797,Point,España,2026-03-04 13:06:55.752367
Pizztaglio,-5.9973396,37.3927949,Point,España,2026-03-04 13:06:55.752367
Mesón Serranito,-5.9970991,37.392772,Point,España,2026-03-04 13:06:55.752367
Taberna La Encarnación,-5.9913642,37.392526,Point,España,2026-03-04 13:06:55.752367
Mamá Carmen,-5.9905128,37.3924124,Point,España,2026-03-04 13:06:55.752367
Taberna El Papelón,-5.9939526,37.3843339,Point,España,2026-03-04 13:06:55.752367
Taberna del Alabardero,-5.9981207,37.3885745,Point,España,2026-03-04 13:06:55.752367
Domino's,-6.0012883,37.3878528,Point,España,2026-03-04 13:06:55.752367
Casa Aníbal,-6.001594,37.3876976,Point,España,2026-03-04 13:06:55.752367
Santa Marta,-5.9937642,37.3938755,Point,España,2026-03-04 13:06:55.752367
Bar Zurbarán,-5.992737,37.393757,Point,España,2026-03-04 13:06:55.752367
Alcázares,-5.9912688,37.3937192,Point,España,2026-03-04 13:06:55.752367
Sloppy Joe's,-5.9268274,37.4010654,Point,España,2026-03-04 13:06:55.752367
Telepizza,-5.9311825,37.4058775,Point,España,2026-03-04 13:06:55.752367
Yebra,-5.9823247,37.4013991,Point,España,2026-03-04 13:06:55.752367
Kaede,-5.9873915,37.4030634,Point,España,2026-03-04 13:06:55.752367
La Cigala de Oro,-5.9815256,37.3938146,Point,España,2026-03-04 13:06:55.752367
Carlos Alberto,-5.9786712,37.3917542,Point,España,2026-03-04 13:06:55.752367
kindo,-5.9804742,37.3926213,Point,España,2026-03-04 13:06:55.752367
Pando Centro,-5.9978167,37.3912714,Point,España,2026-03-04 13:06:55.752367
Casa Fermín,-5.9895241,37.4041452,Point,España,2026-03-04 13:06:55.752367
Casa Manolo Triana,-6.0041413,37.3856056,Point,España,2026-03-04 13:06:55.752367
Pomodoro,-5.9359015,37.4050602,Point,España,2026-03-04 13:06:55.752367
Los Coloniales,-5.9894907,37.3915663,Point,España,2026-03-04 13:06:55.752367
La Mafia,-5.9953776,37.3935205,Point,España,2026-03-04 13:06:55.752367
La Mia Tana,-5.9911461,37.3907956,Point,España,2026-03-04 13:06:55.752367
Espacio T,-5.9908457,37.390868,Point,España,2026-03-04 13:06:55.752367
,-5.9909208,37.3907444,Point,España,2026-03-04 13:06:55.752367
,-5.9908189,37.3906421,Point,España,2026-03-04 13:06:55.752367
Taberna Alambique,-5.9908611,37.3905646,Point,España,2026-03-04 13:06:55.752367
Alcaiza,-5.9916595,37.3900022,Point,España,2026-03-04 13:06:55.752367
Orsini,-5.9910151,37.3896632,Point,España,2026-03-04 13:06:55.752367
Universal People,-5.9930039,37.3895312,Point,España,2026-03-04 13:06:55.752367
,-5.9929505,37.3902183,Point,España,2026-03-04 13:06:55.752367
El rinconcillo,-5.9882942,37.3933406,Point,España,2026-03-04 13:06:55.752367
Casa Catalina,-5.9863994,37.3931108,Point,España,2026-03-04 13:06:55.752367
Taberna Los Terceros,-5.9879797,37.3936505,Point,España,2026-03-04 13:06:55.752367
Becerrita,-5.984255,37.3904326,Point,España,2026-03-04 13:06:55.752367
,-5.979126,37.3924497,Point,España,2026-03-04 13:06:55.752367
Nickel Burger,-5.9939661,37.3966631,Point,España,2026-03-04 13:06:55.752367
La Raza,-5.9895207,37.3787279,Point,España,2026-03-04 13:06:55.752367
Telepizza,-5.9640197,37.4180338,Point,España,2026-03-04 13:06:55.752367
,-6.0040341,37.3911321,Point,España,2026-03-04 13:06:55.752367
Hostería del Prado,-5.9864001,37.3812829,Point,España,2026-03-04 13:06:55.752367
Restaurante San Marco,-5.9835155,37.3779887,Point,España,2026-03-04 13:06:55.752367
Abuela Luna,-6.0066821,37.4049084,Point,España,2026-03-04 13:06:55.752367
Telepizza,-5.954728,37.3758429,Point,España,2026-03-04 13:06:55.752367
Telepizza,-5.9702019,37.3941338,Point,España,2026-03-04 13:06:55.752367
Belmonte Bar,-5.9902287,37.386136,Point,España,2026-03-04 13:06:55.752367
Café Santacruz,-5.9910171,37.3852328,Point,España,2026-03-04 13:06:55.752367
La Espuela,-5.9897578,37.3885089,Point,España,2026-03-04 13:06:55.752367
La Monda,-5.9913286,37.3874557,Point,España,2026-03-04 13:06:55.752367
depiKofino,-5.9786739,37.3841836,Point,España,2026-03-04 13:06:55.752367
Club Social Ciudad Blanca,-5.9316884,37.4017158,Point,España,2026-03-04 13:06:55.752367
ADC Los Colores,-5.9319148,37.4015324,Point,España,2026-03-04 13:06:55.752367
Farol,-5.9922064,37.4003541,Point,España,2026-03-04 13:06:55.752367
Café Piola,-5.99323,37.4003428,Point,España,2026-03-04 13:06:55.752367
El Badulaque,-5.9934284,37.4006326,Point,España,2026-03-04 13:06:55.752367
Mono,-5.9951753,37.4009242,Point,España,2026-03-04 13:06:55.752367
Viriato Gastrobar,-5.9915658,37.3953691,Point,España,2026-03-04 13:06:55.752367
Il Forno,-5.9945136,37.3964006,Point,España,2026-03-04 13:06:55.752367
Karpanta,-5.994288,37.3967324,Point,España,2026-03-04 13:06:55.752367
Il Ristorantino dell’Avvocato,-5.9915604,37.3942666,Point,España,2026-03-04 13:06:55.752367
Restaurante Altara,-5.9878424,37.3865066,Point,España,2026-03-04 13:06:55.752367
Picantón,-5.9935277,37.3922476,Point,España,2026-03-04 13:06:55.752367
Los Corales,-5.9934172,37.3894486,Point,España,2026-03-04 13:06:55.752367
Restaurante Casa Robles,-5.993143,37.3870952,Point,España,2026-03-04 13:06:55.752367
Telepizza,-5.9679758,37.3312047,Point,España,2026-03-04 13:06:55.752367
Real Venta Antequera,-5.9678531,37.3281214,Point,España,2026-03-04 13:06:55.752367
100 Montaditos,-5.9607653,37.3878378,Point,España,2026-03-04 13:06:55.752367
,-5.9605283,37.3878497,Point,España,2026-03-04 13:06:55.752367
Telepizza,-5.9608306,37.387306,Point,España,2026-03-04 13:06:55.752367
Farina 23,-5.994495,37.3970666,Point,España,2026-03-04 13:06:55.752367
Los Barriles,-5.9673377,37.3292868,Point,España,2026-03-04 13:06:55.752367
Dos de Mayo,-5.997103,37.3951266,Point,España,2026-03-04 13:06:55.752367
El Rayo Verde,-5.9877417,37.3965139,Point,España,2026-03-04 13:06:55.752367
El Rincón de Trea,-5.9976084,37.3937374,Point,España,2026-03-04 13:06:55.752367
Lobo,-5.9953291,37.3821646,Point,España,2026-03-04 13:06:55.752367
Gorki,-5.9950109,37.3821219,Point,España,2026-03-04 13:06:55.752367
Toro,-5.995152,37.3821412,Point,España,2026-03-04 13:06:55.752367
100 Montaditos,-5.9946892,37.3926518,Point,España,2026-03-04 13:06:55.752367
Modesto Tapas,-5.9868694,37.3855855,Point,España,2026-03-04 13:06:55.752367
Bendala Brasería,-5.9866812,37.3854867,Point,España,2026-03-04 13:06:55.752367
Horno las Doncellas,-5.9872201,37.3861737,Point,España,2026-03-04 13:06:55.752367
La Malteria,-5.9285702,37.4064537,Point,España,2026-03-04 13:06:55.752367
Levies Cafe-Bar,-5.9885597,37.3875989,Point,España,2026-03-04 13:06:55.752367
Pomodoro,-5.9943094,37.3983537,Point,España,2026-03-04 13:06:55.752367
Milonga's,-5.9811116,37.3889619,Point,España,2026-03-04 13:06:55.752367
Bodega Mi Tierra,-5.9498981,37.3862452,Point,España,2026-03-04 13:06:55.752367
,-5.9513787,37.3857635,Point,España,2026-03-04 13:06:55.752367
Bodeguita Hordeum,-5.9670193,37.3256859,Point,España,2026-03-04 13:06:55.752367
ConTenedor,-5.9879244,37.39842,Point,España,2026-03-04 13:06:55.752367
La Giganta,-5.9884269,37.3931743,Point,España,2026-03-04 13:06:55.752367
Don Fadrique Casa Manolo,-5.9894462,37.4034353,Point,España,2026-03-04 13:06:55.752367
Restaurante Baco,-5.9872745,37.3930047,Point,España,2026-03-04 13:06:55.752367
Yamazaki,-5.9922734,37.3922029,Point,España,2026-03-04 13:06:55.752367
Casa Regina,-5.991381,37.3939691,Point,España,2026-03-04 13:06:55.752367
Sur Bar Tapas,-5.9914368,37.3933059,Point,España,2026-03-04 13:06:55.752367
Abbasy Doner Kebab,-5.9913222,37.3932468,Point,España,2026-03-04 13:06:55.752367
Doña Encarna,-5.9918324,37.3921737,Point,España,2026-03-04 13:06:55.752367
Bodeguita Puerta Jerez,-5.993733,37.3828856,Point,España,2026-03-04 13:06:55.752367
Restaurante Santo,-5.9925046,37.3873474,Point,España,2026-03-04 13:06:55.752367
Kiko de la Chari,-5.9913735,37.3902685,Point,España,2026-03-04 13:06:55.752367
El Pintón,-5.9927969,37.3878589,Point,España,2026-03-04 13:06:55.752367
Cosa nostra,-5.9909675,37.3905719,Point,España,2026-03-04 13:06:55.752367
Restaurante Robles,-5.9926789,37.3877545,Point,España,2026-03-04 13:06:55.752367
Mesón Cinco Jotas,-5.9962103,37.3862842,Point,España,2026-03-04 13:06:55.752367
La Isla,-5.9950884,37.3853669,Point,España,2026-03-04 13:06:55.752367
Patio San Eloy,-5.9885279,37.3929845,Point,España,2026-03-04 13:06:55.752367
Perro Viejo,-5.9930666,37.3930076,Point,España,2026-03-04 13:06:55.752367
Restaurante chino,-5.9954524,37.3939584,Point,España,2026-03-04 13:06:55.752367
La Chalá,-6.0013525,37.3935442,Point,España,2026-03-04 13:06:55.752367
Bacalao,-5.9951041,37.3929955,Point,España,2026-03-04 13:06:55.752367
Bar Tino,-5.9952811,37.3929379,Point,España,2026-03-04 13:06:55.752367
Bar Nuria,-5.9865165,37.3825142,Point,España,2026-03-04 13:06:55.752367
Carlos Baena,-5.9853806,37.3841414,Point,España,2026-03-04 13:06:55.752367
Restaurante Alimentari,-5.9846149,37.3840987,Point,España,2026-03-04 13:06:55.752367
Blanco Cerrillo,-5.980645,37.4039965,Point,España,2026-03-04 13:06:55.752367
Habanita,-5.9913457,37.3907454,Point,España,2026-03-04 13:06:55.752367
Gottan Grill Sevilla,-6.0010882,37.3892314,Point,España,2026-03-04 13:06:55.752367
Doña Clara,-5.9854671,37.35438,Point,España,2026-03-04 13:06:55.752367
Little Italy,-5.9789011,37.3453772,Point,España,2026-03-04 13:06:55.752367
Cervecería 100 Montaditos,-5.9768349,37.3441369,Point,España,2026-03-04 13:06:55.752367
Ciudad de Pequín,-6.0018102,37.388438,Point,España,2026-03-04 13:06:55.752367
Casa Chema,-5.9843263,37.4237024,Point,España,2026-03-04 13:06:55.752367
Mesón Serranito,-6.0109721,37.3878646,Point,España,2026-03-04 13:06:55.752367
Cafetería Portasevilla,-5.9245009,37.4008414,Point,España,2026-03-04 13:06:55.752367
Bar La Tapichuela,-5.9247365,37.401519,Point,España,2026-03-04 13:06:55.752367
Domino's,-5.9242936,37.4005303,Point,España,2026-03-04 13:06:55.752367
Bar La Prima Vera,-5.9783838,37.4096312,Point,España,2026-03-04 13:06:55.752367
Delantal Negro,-5.9904943,37.3966739,Point,España,2026-03-04 13:06:55.752367
Baco,-5.9936805,37.3926915,Point,España,2026-03-04 13:06:55.752367
Restaurante La Majorana,-5.9830135,37.3643593,Point,España,2026-03-04 13:06:55.752367
Salvador C. Rojo,-5.9827082,37.3634798,Point,España,2026-03-04 13:06:55.752367
Abades,-5.9010312,37.4225501,Point,España,2026-03-04 13:06:55.752367
Taberna Los Condes,-5.9541548,37.3737444,Point,España,2026-03-04 13:06:55.752367
Mesón Casa Pedro II,-5.9759062,37.4269602,Point,España,2026-03-04 13:06:55.752367
"Bodeguita ""Ar Sabio""",-5.9767832,37.4272444,Point,España,2026-03-04 13:06:55.752367
Mesón Las Torres,-5.9764425,37.4271301,Point,España,2026-03-04 13:06:55.752367
Casa Manuela,-6.0072268,37.4095311,Point,España,2026-03-04 13:06:55.752367
Lokal,-5.9948364,37.3953792,Point,España,2026-03-04 13:06:55.752367
Casa Ricardo,-5.9958717,37.3975885,Point,España,2026-03-04 13:06:55.752367
Ricca,-5.9963309,37.3847766,Point,España,2026-03-04 13:06:55.752367
Hosteria del Laurel,-5.9896656,37.3850729,Point,España,2026-03-04 13:06:55.752367
Telepizza,-5.9680132,37.4288572,Point,España,2026-03-04 13:06:55.752367
Strazza Vinos & Tapas,-5.9677622,37.4284483,Point,España,2026-03-04 13:06:55.752367
Casa Juan Palomo,-5.991404,37.390079,Point,España,2026-03-04 13:06:55.752367
Comedor Universitario Campus Reina Mercedes,-5.9866203,37.3588173,Point,España,2026-03-04 13:06:55.752367
Casa Tomate,-5.9903257,37.3861148,Point,España,2026-03-04 13:06:55.752367
Taberna Galia,-5.972259,37.3828825,Point,España,2026-03-04 13:06:55.752367
Doña Elvira,-5.9903135,37.3848499,Point,España,2026-03-04 13:06:55.752367
Restaurante Limón,-5.9733973,37.3753672,Point,España,2026-03-04 13:06:55.752367
Restaurante Los Cántaros,-5.9736414,37.3756209,Point,España,2026-03-04 13:06:55.752367
,-5.9732095,37.3759938,Point,España,2026-03-04 13:06:55.752367
Arabesca,-5.9909458,37.3819504,Point,España,2026-03-04 13:06:55.752367
Restaurante La Cueva,-5.9906161,37.3850349,Point,España,2026-03-04 13:06:55.752367
Mr Pizza,-5.9856924,37.3860324,Point,España,2026-03-04 13:06:55.752367
Restaurante Baco,-5.9838661,37.378426,Point,España,2026-03-04 13:06:55.752367
Corral del Agua,-5.9896611,37.3844521,Point,España,2026-03-04 13:06:55.752367
Mesón don Raimondo,-5.9922026,37.3876524,Point,España,2026-03-04 13:06:55.752367
Quinoa,-6.0090438,37.4025741,Point,España,2026-03-04 13:06:55.752367
Módena,-6.0094247,37.401236,Point,España,2026-03-04 13:06:55.752367
Da Vinci,-6.0067511,37.4025916,Point,España,2026-03-04 13:06:55.752367
Berenice Bristot,-5.974479,37.396208,Point,España,2026-03-04 13:06:55.752367
Milonga's,-5.9735825,37.383558,Point,España,2026-03-04 13:06:55.752367
Bar Sierra de Aracena,-5.9566476,37.4071405,Point,España,2026-03-04 13:06:55.752367
La Pitarra,-5.9546036,37.4078201,Point,España,2026-03-04 13:06:55.752367
La Burra,-5.9570399,37.4075431,Point,España,2026-03-04 13:06:55.752367
Wass@p,-5.9559612,37.4068491,Point,España,2026-03-04 13:06:55.752367
Alboroque,-6.0029109,37.3829278,Point,España,2026-03-04 13:06:55.752367
Gibi Tapas,-5.9923078,37.3992949,Point,España,2026-03-04 13:06:55.752367
La Clementina,-5.9922053,37.3994224,Point,España,2026-03-04 13:06:55.752367
Pisco Tapas,-5.9931448,37.3972078,Point,España,2026-03-04 13:06:55.752367
Gallito Alameda,-5.9933187,37.3972043,Point,España,2026-03-04 13:06:55.752367
Merkado,-6.008932,37.4029674,Point,España,2026-03-04 13:06:55.752367
Mesón Orosierra,-5.959816,37.4120709,Point,España,2026-03-04 13:06:55.752367
Pizzeria da Simona,-5.991599,37.3946276,Point,España,2026-03-04 13:06:55.752367
Mesón Las 5 bellotas,-5.9165113,37.4079831,Point,España,2026-03-04 13:06:55.752367
Doña Encarna,-5.9920477,37.3921885,Point,España,2026-03-04 13:06:55.752367
Telepizza,-5.9199692,37.3878111,Point,España,2026-03-04 13:06:55.752367
Hotel Maestranza,-5.9961034,37.3874424,Point,España,2026-03-04 13:06:55.752367
Casa Plácido,-5.9894636,37.3860704,Point,España,2026-03-04 13:06:55.752367
Pizzería Re Pomodoro,-5.9971546,37.3758469,Point,España,2026-03-04 13:06:55.752367
Restaurante Buda,-5.9344888,37.4060939,Point,España,2026-03-04 13:06:55.752367
El Manijero,-6.0014681,37.388939,Point,España,2026-03-04 13:06:55.752367
Bar-Restaurante Sancho Panza,-5.9960069,37.373573,Point,España,2026-03-04 13:06:55.752367
Mesón de Juan,-5.9691009,37.3864933,Point,España,2026-03-04 13:06:55.752367
Serranía de Cádiz,-5.9682125,37.3729555,Point,España,2026-03-04 13:06:55.752367
El Gallo Negro,-5.9960415,37.3861655,Point,España,2026-03-04 13:06:55.752367
Sierra de Huelva,-5.965671,37.3873413,Point,España,2026-03-04 13:06:55.752367
Cafeteria Grupo Parqueflores I Fase,-5.96587,37.4138,Point,España,2026-03-04 13:06:55.752367
Mike´s Burguer,-5.9726768,37.4066092,Point,España,2026-03-04 13:06:55.752367
Parrilla argentina Atahualpa,-6.0008962,37.3789692,Point,España,2026-03-04 13:06:55.752367
Tex Mex Aaron,-6.0083278,37.3797609,Point,España,2026-03-04 13:06:55.752367
Jaylu,-6.0080549,37.3794303,Point,España,2026-03-04 13:06:55.752367
Balbuena y Huertas,-6.0085104,37.3812956,Point,España,2026-03-04 13:06:55.752367
El CERO 10,-6.0054439,37.3809352,Point,España,2026-03-04 13:06:55.752367
Rinconcete y Cortadillo,-6.0045827,37.3839304,Point,España,2026-03-04 13:06:55.752367
Blanca Paloma,-6.005912,37.3830762,Point,España,2026-03-04 13:06:55.752367
Familia Chef - Sushi Asia Food,-6.0087213,37.3807249,Point,España,2026-03-04 13:06:55.752367
Jun Yi Bar,-6.0077603,37.3792736,Point,España,2026-03-04 13:06:55.752367
Bodega La Pitarra,-5.9880977,37.3553595,Point,España,2026-03-04 13:06:55.752367
comedor CSIC Campus Isla de la Cartuja,-6.005981,37.4111184,Point,España,2026-03-04 13:06:55.752367
Döner Kebab El Turco,-5.9861208,37.3579844,Point,España,2026-03-04 13:06:55.752367
100 Montaditos,-5.9860762,37.3586301,Point,España,2026-03-04 13:06:55.752367
Confucio,-5.9858672,37.3632329,Point,España,2026-03-04 13:06:55.752367
Asador de Pollos-Pizzería La Trianera de Pepe,-6.0127974,37.3773746,Point,España,2026-03-04 13:06:55.752367
,-5.9199236,37.4025827,Point,España,2026-03-04 13:06:55.752367
Casa de Extremadura,-5.9946824,37.387262,Point,España,2026-03-04 13:06:55.752367
Vinacle,-5.9730045,37.3876393,Point,España,2026-03-04 13:06:55.752367
La Azotea,-5.9988499,37.3890105,Point,España,2026-03-04 13:06:55.752367
La Azotea,-5.9956034,37.395875,Point,España,2026-03-04 13:06:55.752367
Favela Brasa,-5.993837,37.3966105,Point,España,2026-03-04 13:06:55.752367
AlmaZen,-5.9915391,37.3942049,Point,España,2026-03-04 13:06:55.752367
Estrella del Sur,-5.9999815,37.3904016,Point,España,2026-03-04 13:06:55.752367
La Brioche,-5.9771476,37.3788317,Point,España,2026-03-04 13:06:55.752367
Restaurante Sacristía Sebastián,-6.0027126,37.3749337,Point,España,2026-03-04 13:06:55.752367
Sushi Chaki Japonés,-6.0036203,37.3746286,Point,España,2026-03-04 13:06:55.752367
Casa Morante,-5.9812848,37.3947146,Point,España,2026-03-04 13:06:55.752367
La Cigala Chica,-5.981552,37.3942909,Point,España,2026-03-04 13:06:55.752367
Doña Rufina,-5.9904176,37.3862555,Point,España,2026-03-04 13:06:55.752367
RAFAEL RUIZ,-5.9825869,37.3919235,Point,España,2026-03-04 13:06:55.752367
Poseidon,-5.9559269,37.4044331,Point,España,2026-03-04 13:06:55.752367
La Filomena,-5.9798206,37.3453283,Point,España,2026-03-04 13:06:55.752367
Domino's,-5.9820582,37.3451708,Point,España,2026-03-04 13:06:55.752367
Cervecería La Roda,-5.9812315,37.3948568,Point,España,2026-03-04 13:06:55.752367
La Plazoleta,-5.9908161,37.3953787,Point,España,2026-03-04 13:06:55.752367
Panrallao,-5.9714333,37.3812801,Point,España,2026-03-04 13:06:55.752367
Churrería y Freiduría Victoria,-5.9937435,37.3978286,Point,España,2026-03-04 13:06:55.752367
Bierkraft,-5.9921537,37.3979082,Point,España,2026-03-04 13:06:55.752367
Sushi & Brothers,-5.9919526,37.3978891,Point,España,2026-03-04 13:06:55.752367
M4 Street Food,-5.9922503,37.3977442,Point,España,2026-03-04 13:06:55.752367
La Gitana Loca,-5.9238101,37.4018153,Point,España,2026-03-04 13:06:55.752367
Bodeguita Romero,-5.9956598,37.3870689,Point,España,2026-03-04 13:06:55.752367
La Cantina de Torneo,-5.9771637,37.4280404,Point,España,2026-03-04 13:06:55.752367
l'inspiration,-5.9836316,37.3708241,Point,España,2026-03-04 13:06:55.752367
Trattoria Filomena,-5.9797389,37.3918338,Point,España,2026-03-04 13:06:55.752367
Domino's Pizza,-5.9844161,37.3997436,Point,España,2026-03-04 13:06:55.752367
Taberna Miami,-6.0040001,37.3844007,Point,España,2026-03-04 13:06:55.752367
Modesto,-5.9871286,37.3857004,Point,España,2026-03-04 13:06:55.752367
Karpanta,-5.982147,37.392469,Point,España,2026-03-04 13:06:55.752367
KIMBAP,-5.9961646,37.401197,Point,España,2026-03-04 13:06:55.752367
Restaurante Río Grande,-5.9974718,37.3808849,Point,España,2026-03-04 13:06:55.752367
Foster Hollywood,-5.9726801,37.3866156,Point,España,2026-03-04 13:06:55.752367
La Suculenta,-5.9793178,37.3865384,Point,España,2026-03-04 13:06:55.752367
Restaurante Betis 7,-6.0021374,37.3850098,Point,España,2026-03-04 13:06:55.752367
Palo Santo,-5.99729,37.3950588,Point,España,2026-03-04 13:06:55.752367
Hermanos Ceballos,-5.9201932,37.3945768,Point,España,2026-03-04 13:06:55.752367
Casa Marciano,-6.0009678,37.3875941,Point,España,2026-03-04 13:06:55.752367
Al Baraka,-5.9917849,37.3941292,Point,España,2026-03-04 13:06:55.752367
Puerta Principe,-6.0079913,37.3750066,Point,España,2026-03-04 13:06:55.752367
41011 Pura Cervecería,-6.0038657,37.3742264,Point,España,2026-03-04 13:06:55.752367
El Panzón Restaurante,-6.004796,37.3753942,Point,España,2026-03-04 13:06:55.752367
Gastro Eden,-6.0101359,37.3825922,Point,España,2026-03-04 13:06:55.752367
Freiduría Reina Victoria,-6.0022177,37.3832723,Point,España,2026-03-04 13:06:55.752367
Cervecería Bar Juanlu,-5.9213313,37.3894968,Point,España,2026-03-04 13:06:55.752367
Restaurante Las Bambalinas,-5.9213273,37.3893945,Point,España,2026-03-04 13:06:55.752367
Cervecería Bar Arturo,-5.9366045,37.406686,Point,España,2026-03-04 13:06:55.752367
Bar La Tomata,-6.0138014,37.3779084,Point,España,2026-03-04 13:06:55.752367
Pimentón,-5.9954489,37.386328,Point,España,2026-03-04 13:06:55.752367
Casa Remesal,-6.0009683,37.3836837,Point,España,2026-03-04 13:06:55.752367
Parrilla Argentina Malambo's,-5.9731595,37.3962526,Point,España,2026-03-04 13:06:55.752367
Alqamar Döner Kebab,-5.9760431,37.3872836,Point,España,2026-03-04 13:06:55.752367
Bodeguita Blanco Cerrillo,-5.9956002,37.3913302,Point,España,2026-03-04 13:06:55.752367
Restaurante Valverde,-6.0077157,37.3814531,Point,España,2026-03-04 13:06:55.752367
Antonio Romero,-5.9965694,37.3861031,Point,España,2026-03-04 13:06:55.752367
Bodeguita Antonio Romero,-5.9972722,37.3856492,Point,España,2026-03-04 13:06:55.752367
Albarale,-5.9765046,37.3740071,Point,España,2026-03-04 13:06:55.752367
Uno de Delicias,-5.9955157,37.3821263,Point,España,2026-03-04 13:06:55.752367
Haruka,-5.9942314,37.4019628,Point,España,2026-03-04 13:06:55.752367
Cambados,-5.984607,37.3548106,Point,España,2026-03-04 13:06:55.752367
Boutique Hotel Holos,-5.9848076,37.3551652,Point,España,2026-03-04 13:06:55.752367
Albarama,-5.9938457,37.388567,Point,España,2026-03-04 13:06:55.752367
Puracepa - Gastrobar,-5.9938081,37.3884392,Point,España,2026-03-04 13:06:55.752367
La Cochera,-6.0091355,37.3813276,Point,España,2026-03-04 13:06:55.752367
Tapas y Vinos los Niños del Flor,-5.9850579,37.3928518,Point,España,2026-03-04 13:06:55.752367
Petit Comité,-5.9966713,37.384592,Point,España,2026-03-04 13:06:55.752367
Arte y Sabor,-5.9934411,37.3978965,Point,España,2026-03-04 13:06:55.752367
Ristorante Don Salvatore,-5.9820246,37.3652429,Point,España,2026-03-04 13:06:55.752367
Torres y García,-5.9955786,37.3874391,Point,España,2026-03-04 13:06:55.752367
Paco-Pepe Bar,-5.9928502,37.3893489,Point,España,2026-03-04 13:06:55.752367
Alfalfa 8,-5.9905445,37.3904397,Point,España,2026-03-04 13:06:55.752367
Sal Gorda,-5.9915336,37.390407,Point,España,2026-03-04 13:06:55.752367
El Coco Verde,-5.989301,37.3979145,Point,España,2026-03-04 13:06:55.752367
Parilla de Badulaque,-5.9941155,37.3997612,Point,España,2026-03-04 13:06:55.752367
Las Columnas,-5.9944434,37.3974184,Point,España,2026-03-04 13:06:55.752367
Al Solito Posto,-5.9944856,37.3971946,Point,España,2026-03-04 13:06:55.752367
Mechela,-5.9994874,37.3913903,Point,España,2026-03-04 13:06:55.752367
Buentrago,-5.9908913,37.3898278,Point,España,2026-03-04 13:06:55.752367
Entre Cárceles,-5.9935227,37.3894397,Point,España,2026-03-04 13:06:55.752367
La Dalia,-5.9945642,37.3963157,Point,España,2026-03-04 13:06:55.752367
Piccolo,-5.991468,37.3979923,Point,España,2026-03-04 13:06:55.752367
My Lugar Favorito,-5.9918168,37.3938926,Point,España,2026-03-04 13:06:55.752367
Fargo,-5.9911151,37.3909935,Point,España,2026-03-04 13:06:55.752367
Blas Infante,-6.0067329,37.3756619,Point,España,2026-03-04 13:06:55.752367
Hostería del Condado,-5.9779836,37.4267337,Point,España,2026-03-04 13:06:55.752367
La Gallina Bianca,-5.9869088,37.3860947,Point,España,2026-03-04 13:06:55.752367
Kaede,-5.9870149,37.3860187,Point,España,2026-03-04 13:06:55.752367
Restaurante Artillería,-5.9805404,37.384449,Point,España,2026-03-04 13:06:55.752367
Velouté,-5.978843,37.3846397,Point,España,2026-03-04 13:06:55.752367
El Pincho,-5.9785764,37.3843433,Point,España,2026-03-04 13:06:55.752367
La Barbarita,-5.975369,37.3835564,Point,España,2026-03-04 13:06:55.752367
Mesón Serranito,-5.9968813,37.3859351,Point,España,2026-03-04 13:06:55.752367
Hard Rock Cafe,-5.9926664,37.3823962,Point,España,2026-03-04 13:06:55.752367
Doña Carmen Restaurante,-5.9966121,37.3919776,Point,España,2026-03-04 13:06:55.752367
Macheroni & Co,-5.9954504,37.3864356,Point,España,2026-03-04 13:06:55.752367
Bodega La doma,-5.9698842,37.3820548,Point,España,2026-03-04 13:06:55.752367
Jaipur,-5.9913262,37.3932024,Point,España,2026-03-04 13:06:55.752367
Manila,-5.9752118,37.3954672,Point,España,2026-03-04 13:06:55.752367
